created,modified,id,title,description,creation_date,rating,type,movieId,genres
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53d9e-0a6c-11ed-98c8-4129adfcc95f,Cloud Atlas ,"Peyton Bradford,has been on a national TV sitcom from the time she was 6 years old. Now 15, the show has ended and her parents have decided to move her back to their small hometown where ...",2012-01-01,3.7,movie,97752,Drama|IMAX|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53dc6-0a6c-11ed-98c8-4129adfcc95f,'Hellboy': The Seeds of Creation , ,2004-01-01,4,movie,97757,Action|Adventure|Comedy|Documentary|Fantasy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53de4-0a6c-11ed-98c8-4129adfcc95f,Silent Hill: Revelation 3D ,"Suzume Yosano's parents have decided to move to Bangladesh when her father's job gets transferred there. However, they're not taking her with them. So, Suzume moves to Tokyo to live with ...",2012-01-01,3,movie,97785,Horror|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53e0c-0a6c-11ed-98c8-4129adfcc95f,Here Comes the Boom ,"You play as a member of the Clone 501st Legion, the most elite clone trooper attack group, also known as Vader's Fist, and led by Anakin Skywalker/Darth Vader, over the course of the start, the middle, and the end of the Clone Wars, Operation Knightfall, and the key battles of the Galactic Civil War.",2012-01-01,2.6,movie,97836,Action|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53e34-0a6c-11ed-98c8-4129adfcc95f,Mental , ,2012-01-01,2,movie,97858,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53e52-0a6c-11ed-98c8-4129adfcc95f,Killing Them Softly ,"Brenn and Dellis Tantor, brothers, are loyal imperial officers whose father was killed in a Rebel assault on their home-planet. Just before the battle of Yavin, Brenn is given command of some ground troops and Dellis joins Imperial intelligence. During the Galactic Civil War, they will discover that the Empire is not as fair and righteous as they grew up thinking.",2012-01-01,3.1,movie,97860,Crime|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53e7a-0a6c-11ed-98c8-4129adfcc95f,"Imposter, The ","Talented rock star John Norman Howard has seen his career begin to decline. Too many years of concerts and managers and life on the road have made him cynical and the monotony has taken its toll. Then he meets the innocent, pure and very talented singer Esther Hoffman. As one of his songs in the movie says ""I'm gonna take you girl, I'm gonna show you how."" And he does. He shows Esther the way to stardom while forsaking his own career. As they fall in love, her success only makes his decline even more apparent.",2012-01-01,4.8,movie,97866,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53ea2-0a6c-11ed-98c8-4129adfcc95f,"Sessions, The (Surrogate, The) ", ,2012-01-01,4,movie,97870,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53ec0-0a6c-11ed-98c8-4129adfcc95f,Smashed , ,2012-01-01,4,movie,97904,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53ee8-0a6c-11ed-98c8-4129adfcc95f,Wreck-It Ralph ,A rock music reporter and his view of the angry excited punk generation.,2012-01-01,3.8,movie,97913,Animation|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53f10-0a6c-11ed-98c8-4129adfcc95f,Silver Linings Playbook ,"9 years old Matt is finding a 20 euro bill on the pavement. Matt is seeing a soldier in the restaurant which reminds his late father who was a soldier, and he changes his mind to pay it ...",2012-01-01,3.7,movie,97921,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53f2e-0a6c-11ed-98c8-4129adfcc95f,Flight ,"Abandoned by her friends and family and with her career in jeopardy, starlet Markey Marlowe is sequestered in a duplex with a reclusive landlord who just may be more dangerous than she is.",2012-01-01,3.5,movie,97923,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53f56-0a6c-11ed-98c8-4129adfcc95f,Anna Karenina ,Bring in 2010 with Disney channel stars as they compete in game show challenges and we countdown 2009's favorite music videos.,2012-01-01,3,movie,97936,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53f7e-0a6c-11ed-98c8-4129adfcc95f,Life of Pi , ,2012-01-01,3.6,movie,97938,Adventure|Drama|IMAX
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53f9c-0a6c-11ed-98c8-4129adfcc95f,"Man with the Iron Fists, The ","In the wake of Spock's ultimate deed of sacrifice, Admiral Kirk and the Enterprise crew return to Earth for some essential repairs to their ship. When they arrive at Spacedock, they are shocked to discover that the Enterprise is to be decommissioned. Even worse, Dr. McCoy begins acting strangely and Scotty has been reassigned to another ship. Kirk is forced to steal back the Enterprise and head across space to the Genesis Planet to save Spock and bring him to Vulcan. Unknown to them, the Klingons are planning to steal the secrets of the Genesis Device for their own deadly purpose.",2012-01-01,2.5,movie,97950,Action|Adventure|Crime
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53fc4-0a6c-11ed-98c8-4129adfcc95f,"Bay, The ",Inspirational documentary short film featuring Hollywood stars promoting the sales of War Bonds through songs and skits.,2012-01-01,2.5,movie,97988,Horror|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be53fec-0a6c-11ed-98c8-4129adfcc95f,Himizu ,"Sosuke Nakata is just your everyday salaried worker. He is a serious guy, whose life mostly consists of going back and forth to the office each day. One day Nakata just happens to meet a ...",2011-01-01,3.5,movie,98061,Children|Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5400a-0a6c-11ed-98c8-4129adfcc95f,Jackass 3.5 ,"""Some Guy"" is obsessed with Patrick Brannigan and can't figure out how he's starring in all these movies when he died on the red carpet at the Toronto International Film Festival.",2011-01-01,4,movie,98083,Comedy|Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54032-0a6c-11ed-98c8-4129adfcc95f,Indie Game: The Movie ,"A struggling rocker is finally discovered, but unfortunately by producers specializing in Korean ""country music"" (trot). Can he embrace this new career while staying true to his heart as a musician?",2012-01-01,3,movie,98122,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5405a-0a6c-11ed-98c8-4129adfcc95f,"Batman: The Dark Knight Returns, Part 1 ","Battlefront is a multiplayer online first-person shooter which allows players to choose from a variety of armies (Stormtroopers, Rebel pilots, AT-AT commanders, Republic Guards) and crafts (X-wings, snowspeeders and AT-STs) from the epic film series. Team up or fight head-to-head on any of ten planets. ESRB Rating: RP",2012-01-01,3.9,movie,98124,Action|Animation|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54078-0a6c-11ed-98c8-4129adfcc95f,Lincoln ,"Casts players as Darth Vader's ""Secret Apprentice,"" unveiling new revelations about the Star Wars galaxy seen through the eyes of a mysterious new character armed with unprecedented powers.",2012-01-01,4.5,movie,98154,Drama|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be540a0-0a6c-11ed-98c8-4129adfcc95f,Nature Calls , ,2012-01-01,1.5,movie,98160,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be540c8-0a6c-11ed-98c8-4129adfcc95f,Vamps ,A Star Trek fan production based on the Homer's The Odyssey telling the story of a spaceship trying to go home after getting lost in the Andromeda Galaxy.,2012-01-01,1.5,movie,98175,Comedy|Horror|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be540e6-0a6c-11ed-98c8-4129adfcc95f,"Twilight Saga: Breaking Dawn - Part 2, The ","This film shows the demolition of the historic Star Theatre building (formerly Wallack's) at the corner of Broadway and 13th Street, New York. To secure this unique picture a Biograph camera was kept constantly at work by specially devised electric apparatus for weeks, during which time exposures were made every four minutes, 8 hours a day. Before the contractors began their work of tearing down and after the last vestige of the building had been removed, 15 seconds of exposure at normal speed were made. Thus in the finished positive one views at first the old Star Theatre standing as it had for years looking down with serenity upon the bustle of Broadway traffic. Then as if struck by a tornado of supernatural strength, the building begins to crumble. Chimneys totters, walls cave in, and whole stories vanish, until at last the site shows only a cellar excavation; and the Broadway cars with the sidewalk procession continue as if nothing unusual had happened. When this view is shown in the reverse, the effect is very extraordinary.",2012-01-01,1.9,movie,98203,Adventure|Drama|Fantasy|IMAX|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5410e-0a6c-11ed-98c8-4129adfcc95f,10 Years , ,2011-01-01,3.5,movie,98230,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54136-0a6c-11ed-98c8-4129adfcc95f,Red Dawn ,"Four thousand years before the fall of the Republic, before the fall of the Jedi, a great war was fought, between the armies of the Sith and the forces of the Republic. A warrior is chosen to rescue a Jedi with a power important to the cause of the Republic, but in the end, will the warrior fight for the Light Side of the Force, or succumb to the Darkness?",2012-01-01,2.2,movie,98239,Action|War
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54154-0a6c-11ed-98c8-4129adfcc95f,Rise of the Guardians , ,2012-01-01,3.8,movie,98243,Adventure|Animation|Children|Fantasy|IMAX
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5417c-0a6c-11ed-98c8-4129adfcc95f,"Fantastic Fear of Everything, A ","Charlie stays at a boarding-house, where he is the landlady's favorite. Her husband grows jealous when observing this. Their little son has a camera. He happens to take some photos of his mother and Charlie in situations which are innocent but look indecent. He also takes a photo of his father and a female boarding-guest in a similar situation. In the evening the boy arranges a slide show in the boarding-house. Suddenly also the equivocal photos of his parents appear on the screen. His jealous father gets furious and starts chasing Charlie. Soon all the boarding-guests are involved in the fight.",2012-01-01,4,movie,98279,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be541a4-0a6c-11ed-98c8-4129adfcc95f,Deadfall ,"A bunch of kids and their pet dog accidentally discover the lair of villain Black Star, who is kidnapping the world's top scientists to develop a secret weapon. Will Golden Bat, the superhero the kids idolize, be able to rescue them?",2012-01-01,1.5,movie,98296,Crime|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be541c2-0a6c-11ed-98c8-4129adfcc95f,Byzantium ,You play a Starfleet officer whose father was killed at Wolf 359 and are upset when Starfleet won't allow you to participate in repelling the current Borg attack. Q steps in and makes you a deal-with-the-devil offer: he will take you back to the Battle of Wolf 359 to prevent your father's death.,2012-01-01,4,movie,98361,Drama|Fantasy|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be541ea-0a6c-11ed-98c8-4129adfcc95f,Paperman , ,2012-01-01,4.4,movie,98491,Animation|Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54212-0a6c-11ed-98c8-4129adfcc95f,"Fearless Hyena, The (Xiao quan guai zhao) ","The ""Ferrari"" have stolen all of the Pepsi from Starbase Seven-Up, and it is up to the crew of the Enterprise to rescue it. Captain Picard, along with Doodah the android, Ya Har, Jordashe, ...",1979-01-01,3,movie,98499,Action|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54230-0a6c-11ed-98c8-4129adfcc95f,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) ,"When Star Wars landed in the theaters, it introduced audiences to a galaxy filled with heroes and villains, robots and space ships, and a dizzying variety of alien life. But when the lights came up, they all disappeared... Unless you had all the toys. In which case, the adventure never had to end. In backyards, playgrounds, basements, and bedrooms, Star Wars toys helped kids re-enact scenes from their favorite movies, and create entirely new dangers for Luke Skywalker and his friends to face. They were lusted after on holidays and birthdays, swapped with great cunning out on the school yard, and carefully collected like fine treasures. Like no toys before them, the action figures, space ships, play sets, and props were a phenomenon that swept the nation with as much force as the film that inspired them. Along the way they transformed both the toy and movie industries, earned those behind them vast amounts of wealth, and ultimately created a hobby that, 30 years later, still holds sway over not only the people who grew up with the toys, but also an entirely new generation of fans. Plastic Galaxy is a documentary that explores the groundbreaking and breathtaking world of Star Wars toys. Through interviews with former Kenner employees, experts, authors, and collectors, it looks at the toys' history, their influence, and the fond and fervent feelings they elicit today.",1980-01-01,3,movie,98503,Action|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54258-0a6c-11ed-98c8-4129adfcc95f,Hitchcock , ,2012-01-01,3.5,movie,98585,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54276-0a6c-11ed-98c8-4129adfcc95f,From Up on Poppy Hill (Kokuriko-zaka kara) ,"Once a superstar with a music award on his belt, rocker CHOI Gon now sings in a run-down café. But an incident with one of the guests at the café has him end up locked behind bars. His manager for more than 20 years, Min-soo makes a deal with the radio station producer to help Gon bail out, and in exchange, to have Gon DJ at a remote radio station in the suburbs. Reluctant to work at first, CHOI Gon soon finds out that the little things matter the most, and his attitude towards his pal and manager Min-soo gradually changes.",2011-01-01,4.5,movie,98604,Animation|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5429e-0a6c-11ed-98c8-4129adfcc95f,Redline ,"Dear Jellystone Visitors, Happy holidays from the Big City! Boo Boo and I left Jellystone Park to spend the most wonderful time of the year metropolitan-style, with friends Snagglepuss, Quick Draw McGraw and the gang! Luckily, I outwitted Ranger Smith with my department store Santa disguise. Our adventure led me to Judy, a girl who wants to spend more time with her workaholic dad. Who knew my love of pic-a-nic baskets would reunite them at a big city Christmas picnic in the park? Join the merrymaking, but get here before the basket is empty! The Flintstones, Huckleberry Hound, Auggie Doggie, and more friends also join us, making this Christmas caper full of our favorites. -- Yours Truly, Yogi Bear",2009-01-01,4.5,movie,98607,Action|Animation|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be542c6-0a6c-11ed-98c8-4129adfcc95f,Winners and Sinners (Qi mou miao ji: Wu fu xing) , ,1983-01-01,3,movie,98623,Action|Comedy|Crime
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be542e4-0a6c-11ed-98c8-4129adfcc95f,My Lucky Stars (Fuk sing go jiu) , ,1985-01-01,3.5,movie,98633,Action|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5430c-0a6c-11ed-98c8-4129adfcc95f,"Money Money Money (L'aventure, c'est l'aventure) ", ,1972-01-01,2.5,movie,98697,Adventure|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54334-0a6c-11ed-98c8-4129adfcc95f,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A ","Dust storms and drought make herding horses a tough job for the boys. When the new owner of the ranch, Lydia Phelps, shows up, the ranch is in dire financial straits. The Martin Ranch has ...",2012-01-01,2.5,movie,98799,Animation|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54352-0a6c-11ed-98c8-4129adfcc95f,"Hobbit: An Unexpected Journey, The ","Terrorists plot smuggling chemical warfare into New York City, and also allude to the blowing up of the World Trade Center, before 9/11/2001.",2012-01-01,3.8,movie,98809,Adventure|Fantasy|IMAX
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5437a-0a6c-11ed-98c8-4129adfcc95f,Hyde Park on Hudson ,"Command over 50 unique campaign missions generated by the Dynaverse engine, or reenact classic scenarios from the original series. Dozens of multifunctional display panels offer instant access to every crtical system. Weapons, Shields, Sensors, Transporters, Marines, Mines, Engineering, Science, and Energy Management.",2012-01-01,2,movie,98836,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be543a2-0a6c-11ed-98c8-4129adfcc95f,How to Make Love to a Woman ,It portrays a family on Earth who come to believe that they are actually from other planets all of a sudden. They try so hard to save the endangered planet Earth but things get crazy on the way.,2010-01-01,1.5,movie,98908,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be543c0-0a6c-11ed-98c8-4129adfcc95f,Zero Dark Thirty ,"The Driver now carries an arrogant rock star who is visiting a major city (not Pittsburgh as earlier believed). Played by Madonna, this title character wants to get away from her bodyguards in the Driver's BMW. He soon gets tired of her and decides to have a bit of fun.",2012-01-01,4.1,movie,98961,Action|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be543e8-0a6c-11ed-98c8-4129adfcc95f,Fire with Fire ,"Do Min-Joon, an alien that came to our planet 400 years ago, will be able to return to his planet in 3 months, but when he meets famous actress Chun Song-Yi, all the centuries he spent distancing himself from humans come to an end.",2012-01-01,1.5,movie,99005,Action|Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54410-0a6c-11ed-98c8-4129adfcc95f,Warm Bodies , ,2013-01-01,3.5,movie,99007,Comedy|Horror|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5442e-0a6c-11ed-98c8-4129adfcc95f,Wrong ,During a space battle with the sepretists R2-D2 ends up blasting out of Anakins ship and end's up getting lost with precious data. Now the Jedi and the sith are hunting down the droid. Who will win?,2012-01-01,4,movie,99030,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54456-0a6c-11ed-98c8-4129adfcc95f,Playing for Keeps ,"Academy Award winner and one of the Original Queens of Comedy, Mo'Nique rules the stage as host of the 3rd installment in Shaquille O'Neal's All Star Comedy Jam concert series. Filmed in front of a live audience during the 2010 NBA All-Star Weekend in Dallas Texas, comedy queen Mo'Nique leads her court with some of the industry's most talented and sought after comedians. No topic is off limits on this night at AEG's Nokia Theatre stage. Seasoned comedians, Paul Mooney, Corey Holcomb, George Willborn and Michael Blackson deliver side busting, non-stop laughs in this energetic and memorable night of comedy.",2012-01-01,3,movie,99087,Comedy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5447e-0a6c-11ed-98c8-4129adfcc95f,"Guilt Trip, The ","Twelve-year-old Austin Brown's dad is deploying for Afghanistan again, hoping to make it home in time for Christmas. Before he leaves, he gets Austin a puppy named Dino. It's not long ...",2012-01-01,2.5,movie,99106,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5449c-0a6c-11ed-98c8-4129adfcc95f,Jack Reacher ,"The further (animated) adventures of Buzz Lightyear of ""Toy Story"" and ""Toy Story 2."" Buzz, along with fellow Star Command Rangers Mira Nova, Booster, and XR, fight to keep the universe safe from the evil clutches of Emperor Zurg and his henchman, Warp Darkmatter.",2012-01-01,3.4,movie,99112,Action|Crime|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be544c4-0a6c-11ed-98c8-4129adfcc95f,Django Unchained ,"Slipping through the predawn darkness over highways, through traffic and across the border, Palestinian construction workers go to work clandestinely in Israel every day. Haar's raw, handheld photography follows workers who build their own border shanty community to enter Israel more easily, with no choice but to risk their lives simply to earn a living",2012-01-01,3.9,movie,99114,Action|Drama|Western
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be544ec-0a6c-11ed-98c8-4129adfcc95f,This Is 40 ,A look at the influence of Gene Rodenberry.,2012-01-01,3.1,movie,99117,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54514-0a6c-11ed-98c8-4129adfcc95f,I Bought a Vampire Motorcycle ,"Two Imperial Repairmen find themselves in the middle of the infamous battle between their monsterous death ship and a tiny fighter piloted by Rebel scum, Luke Skywalker. When the call to ...",1990-01-01,3.5,movie,99122,Comedy|Horror
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54532-0a6c-11ed-98c8-4129adfcc95f,Ice Cream Man ,"In this Flemish variation on the Pop idol format, would-be pop stars from the public at large are selected by progressive elimination while receiving general artist coaching and various specialist classes from showbiz professionals. The winner of the 'Academy' is to be launched for real, a shot at 'stardom'.",1995-01-01,3.5,movie,99130,Comedy|Horror
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5455a-0a6c-11ed-98c8-4129adfcc95f,"Impossible, The (Imposible, Lo) ", ,2012-01-01,3.7,movie,99145,Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54582-0a6c-11ed-98c8-4129adfcc95f,"Misérables, Les ","It features the band performing in front of a projection depicting white clouds in a black sky, and is interlaced with slow-motion footage of the band in various locales in the Mojave Desert.",2012-01-01,3.5,movie,99149,Drama|IMAX|Musical|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be545aa-0a6c-11ed-98c8-4129adfcc95f,Campfire Tales ,"After years in hiding, Obi-Wan Kenobi struggles to reconnect with the Force in order to protect Luke Skywalker from Imperial forces.",1997-01-01,4,movie,99191,Horror
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be545c8-0a6c-11ed-98c8-4129adfcc95f,Parental Guidance , ,2012-01-01,2,movie,99415,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be545f0-0a6c-11ed-98c8-4129adfcc95f,John Dies at the End ,"The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end.",2012-01-01,4,movie,99437,Comedy|Fantasy|Horror
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54618-0a6c-11ed-98c8-4129adfcc95f,"Misérables, Les ","Lt. Commander Tuvok, chief officer of the USS Voyager, has started a force against the dangerous races of the Delta Quadrant. You play as a member of this Elite Force of Starfleet Security officers as you battle the Borg, Hirogen, Species 8472, and other races of the Delta Quadrant. Your arsenal includes weapons seen on Voyager, as well as new alien and prototypical Starfleet weapons.",2000-01-01,2.2,movie,99532,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54636-0a6c-11ed-98c8-4129adfcc95f,Promised Land ,"After shooting a man in self-defense, Buck Duane finds himself accused of many crimes, none of which he committed. In order to prove his innocence, he joins the Texas Rangers, and also hopes to win the approval and hand of Mary Aldridge, a girl from the East. He is assigned to round up a gang of cattle rustlers who are, unknown by Mary. led by her father.",2012-01-01,3,movie,99574,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5465e-0a6c-11ed-98c8-4129adfcc95f,English Vinglish , ,2012-01-01,5,movie,99636,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5467c-0a6c-11ed-98c8-4129adfcc95f,Fish Story (Fisshu sutôrî) ,"The cast , crew , creators & critics discuss the impact of Star Trek from its creation by Gene Roddenberry to the present into today and the future. Showing clips from the original unaired pilot featuring Jeffery Hunter from 1965 to 9/8/1966 the 1st show aired. 50 years of dialog, the movies and what we can expect next.",2009-01-01,3,movie,99638,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be546a4-0a6c-11ed-98c8-4129adfcc95f,Texas Chainsaw 3D ,The story of a young actor during the Civil War years who drives around the countryside giving free performances in order to bring art to the masses.,2013-01-01,1.5,movie,99721,Horror|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be546cc-0a6c-11ed-98c8-4129adfcc95f,Gangster Squad ,A look at the influence of Gene Rodenberry.,2013-01-01,3.3,movie,99728,Action|Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be546ea-0a6c-11ed-98c8-4129adfcc95f,"Iceman, The ","Low-budget story of four astronauts in deep space, whose mission is to destroy unstable planets in star systems which are to be colonised. The late Commander Powell is stored in deep freeze, where he is still able to offer advice. As their mission nears completion, they must cope with a runaway alien which resembles a beach-ball, faulty computer systems, and a ""smart bomb"" who thinks it is God.",2012-01-01,3.5,movie,99750,Crime|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54712-0a6c-11ed-98c8-4129adfcc95f,It's Such a Beautiful Day , ,2012-01-01,4.2,movie,99764,Animation|Comedy|Drama|Fantasy|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5473a-0a6c-11ed-98c8-4129adfcc95f,"Batman: The Dark Knight Returns, Part 2 ","Lt. Commander Tuvok, chief officer of the USS Voyager, has started a force against the dangerous races of the Delta Quadrant. You play as a member of this Elite Force of Starfleet Security officers as you battle the Borg, Hirogen, Species 8472, and other races of the Delta Quadrant. Your arsenal includes weapons seen on Voyager, as well as new alien and prototypical Starfleet weapons.",2013-01-01,3.9,movie,99813,Action|Animation
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54758-0a6c-11ed-98c8-4129adfcc95f,Everything or Nothing: The Untold Story of 007 ,"Office clerk Eero Koskinen prefers to spend his nights drinking and reminiscing the war with his friends, instead of taking care of his wife and two children. A two-week drinking spree gets him fired, and a new job is not easy to find because of his reputation. He goes to a rehab centre in the countryside for a couple of weeks, but with no permanent result. Meanwhile, his wife has to get a job and is employed by her old sweetheart, now a recently divorced successful businessman.",2012-01-01,3,movie,99846,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54780-0a6c-11ed-98c8-4129adfcc95f,Codependent Lesbian Space Alien Seeks Same , ,2011-01-01,4,movie,99853,Comedy|Romance|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be547a8-0a6c-11ed-98c8-4129adfcc95f,"Last Stand, The ",The Star Wars cast talks about the phenomenon of Star Wars.,2013-01-01,3.2,movie,99910,Action|Crime|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be547c6-0a6c-11ed-98c8-4129adfcc95f,Upstream Color ,"'9 Muses of Star Empire', a year-long chronicle that follows a journey of an all girl pop group '9 Muses', portrays the every-day life of nine girls, relentlessly pursuing their dreams in a world of jealousy, betrayal, and scandal. '9 Muses' is an emerging girl group, aspiring to perform on a national stage and gain world-wide fame just like millions of others. For that, the girls have decided to set everything aside and live as one of the Muses for 'Star Empire'; the entertainment company which created and coordinated every move. What's the price they must pay for their dreams?",2013-01-01,3.2,movie,99917,Romance|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be547f8-0a6c-11ed-98c8-4129adfcc95f,Shadow Dancer ,"In the annual mid-summer game between the American League and National League, the AL defeats the NL 7-5 to extend their record in the last nine All-Star Games to 8-0-1.",2012-01-01,3,movie,99992,Crime|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54816-0a6c-11ed-98c8-4129adfcc95f,Human Planet ,"The series stars the Freemakers, a family of scavengers who build and sell starships from the scoured debris of space battles strewn throughout the galaxy. When their youngest discovers a natural connection with the Force through an ancient artifact . The Kyber Saber, his world is turned upside down, and he and his family are thrown into an epic struggle against the Empire to restore peace and freedom to the galaxy. Throughout their adventures, the Freemakers explore new worlds, meet new and familiar characters, and learn the true value of what it means to be a family.",2011-01-01,4,movie,100044,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5483e-0a6c-11ed-98c8-4129adfcc95f,Comme un chef , ,2012-01-01,3.5,movie,100068,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54866-0a6c-11ed-98c8-4129adfcc95f,Movie 43 , ,2013-01-01,3.5,movie,100083,Comedy
